11,8,1,0,0
11,8,1,0,1
10,8,1,0,2
10,8,1,0,3
10,8,1,0,4
10,8,1,0,5
9,8,1,0,6
10,8,1,0,7
10,8,1,0,8
8,8,1,0,9
8,8,1,0,10
10,8,1,0,11
9,8,1,0,12
10,8,1,0,13
10,8,1,0,14
8,8,1,0,15
10,8,1,0,16
10,8,1,0,17
8,8,1,0,18
8,8,1,0,19
8,8,1,0,20
9,8,1,0,21
10,8,1,0,22
10,8,1,0,23
8,8,1,0,24
12,8,1,0,25
8,8,1,0,26
8,8,1,0,27
7,8,1,0,28
9,8,1,0,29
9,8,1,0,30
11,8,1,0,31
10,8,1,0,32
9,8,1,0,33
10,8,1,0,34
9,8,1,0,35
9,8,1,0,36
7,8,1,0,37
9,8,1,0,38
9,8,1,0,39
10,8,1,0,40
10,8,1,0,41
9,8,1,0,42
10,8,1,0,43
8,8,1,0,44
9,8,1,0,45
7,8,1,0,46
9,8,1,0,47
9,8,1,0,48
11,8,1,0,49
10,8,1,0,50
8,8,1,0,51
9,8,1,0,52
9,8,1,0,53
10,8,1,0,54
7,8,1,0,55
7,8,1,0,56
8,8,1,0,57
10,8,1,0,58
9,8,1,0,59
10,8,1,1,0
10,8,1,1,1
9,8,1,1,2
10,8,1,1,3
9,8,1,1,4
9,8,1,1,5
7,8,1,1,6
9,8,1,1,7
9,8,1,1,8
9,8,1,1,9
10,8,1,1,10
9,8,1,1,11
10,8,1,1,12
9,8,1,1,13
9,8,1,1,14
7,8,1,1,15
9,8,1,1,16
9,8,1,1,17
11,8,1,1,18
10,8,1,1,19
9,8,1,1,20
10,8,1,1,21
9,8,1,1,22
9,8,1,1,23
8,8,1,1,24
10,8,1,1,25
9,8,1,1,26
11,8,1,1,27
10,8,1,1,28
9,8,1,1,29
10,8,1,1,30
10,8,1,1,31
9,8,1,1,32
7,8,1,1,33
9,8,1,1,34
9,8,1,1,35
10,8,1,1,36
10,8,1,1,37
8,8,1,1,38
12,8,1,1,39
7,8,1,1,40
9,8,1,1,41
7,8,1,1,42
8,8,1,1,43
9,8,1,1,44
10,8,1,1,45
9,8,1,1,46
9,8,1,1,47
10,8,1,1,48
9,8,1,1,49
9,8,1,1,50
8,8,1,1,51
8,8,1,1,52
8,8,1,1,53
8,8,1,1,54
10,8,1,1,55
9,8,1,1,56
10,8,1,1,57
9,8,1,1,58
10,8,1,1,59
8,8,1,2,0
8,8,1,2,1
9,8,1,2,2
10,8,1,2,3
10,8,1,2,4
8,8,1,2,5
10,8,1,2,6
10,8,1,2,7
10,8,1,2,8
9,8,1,2,9
10,8,1,2,10
9,8,1,2,11
10,8,1,2,12
10,8,1,2,13
11,8,1,2,14
10,8,1,2,15
9,8,1,2,16
10,8,1,2,17
9,8,1,2,18
9,8,1,2,19
8,8,1,2,20
8,8,1,2,21
9,8,1,2,22
10,8,1,2,23
9,8,1,2,24
12,8,1,2,25
