1358,9,14,23,29
1358,9,14,23,30
1358,9,14,23,31
1358,9,14,23,32
1358,9,14,23,33
1363,9,14,23,34
1362,9,14,23,35
1348,9,14,23,36
1343,9,14,23,37
1343,9,14,23,38
1343,9,14,23,39
1343,9,14,23,40
1325,9,14,23,41
1325,9,14,23,42
1326,9,14,23,43
1124,9,14,23,44
978,9,14,23,45
1025,9,14,23,46
1004,9,14,23,47
1006,9,14,23,48
1007,9,14,23,49
1014,9,14,23,50
1011,9,14,23,51
1012,9,14,23,52
1006,9,14,23,53
868,9,14,23,54
41,9,14,23,55
24,9,14,23,56
31,9,14,23,57
33,9,14,23,58
21,9,14,23,59
25,9,15,0,0
16,9,15,0,1
27,9,15,0,2
15,9,15,0,3
15,9,15,0,4
21,9,15,0,5
22,9,15,0,6
22,9,15,0,7
17,9,15,0,8
28,9,15,0,13
10,9,15,0,14
14,9,15,0,15
21,9,15,0,16
18,9,15,0,17
22,9,15,0,18
17,9,15,0,19
15,9,15,0,20
16,9,15,0,21
14,9,15,0,22
15,9,15,0,23
14,9,15,0,24
15,9,15,0,25
15,9,15,0,26
14,9,15,0,27
18,9,15,0,28
15,9,15,0,29
14,9,15,0,30
16,9,15,0,31
19,9,15,0,32
14,9,15,0,33
22,9,15,0,34
22,9,15,0,35
25,9,15,0,36
20,9,15,0,37
16,9,15,0,38
27,9,15,0,39
15,9,15,0,40
14,9,15,0,41
28,9,15,0,42
15,9,15,0,43
14,9,15,0,44
28,9,15,0,45
15,9,15,0,46
17,9,15,0,47
14,9,15,0,48
14,9,15,0,49
21,9,15,0,50
14,9,15,0,51
13,9,15,0,52
21,9,15,0,53
15,9,15,0,54
14,9,15,0,55
24,9,15,0,56
15,9,15,0,57
15,9,15,0,58
23,9,15,0,59
16,9,15,1,0
15,9,15,1,1
23,9,15,1,2
15,9,15,1,3
14,9,15,1,4
22,9,15,1,5
14,9,15,1,6
27,9,15,1,7
20,9,15,1,8
14,9,15,1,9
27,9,15,1,10
18,9,15,1,11
14,9,15,1,12
28,9,15,1,13
19,9,15,1,14
14,9,15,1,15
28,9,15,1,16
20,9,15,1,17
15,9,15,1,18
27,9,15,1,19
17,9,15,1,20
19,9,15,1,21
21,9,15,1,22
13,9,15,1,23
21,9,15,1,24
12,9,15,1,25
15,9,15,1,26
21,9,15,1,27
19,9,15,1,28
14,9,15,1,29
16,9,15,2,6
25,9,15,2,7
27,9,15,2,8
18,9,15,2,9
14,9,15,2,10
13,9,15,2,11
14,9,15,2,12
18,9,15,2,13
13,9,15,2,14
16,9,15,2,15
15,9,15,2,16
27,9,15,2,17
23,9,15,2,18
26,9,15,2,19
25,9,15,2,20
14,9,15,2,21
14,9,15,2,22
23,9,15,2,23
27,9,15,2,24
22,9,15,2,25
15,9,15,2,26
25,9,15,2,27
12,9,15,2,28
20,9,15,2,29
14,9,15,2,30
19,9,15,2,31
15,9,15,2,32
22,9,15,2,33
27,9,15,2,34
23,9,15,2,35
17,9,15,2,36
23,9,15,2,37
27,9,15,2,38
18,9,15,2,39
14,9,15,2,40
19,9,15,2,41
26,9,15,2,42
22,9,15,2,43
14,9,15,2,44
26,9,15,2,45
18,9,15,2,46
26,9,15,2,47
19,9,15,2,48
15,9,15,2,49
19,9,15,2,50
25,9,15,2,51
16,9,15,2,52
21,9,15,2,53
18,9,15,2,54
14,9,15,2,55
15,9,15,2,56
13,9,15,2,57
14,9,15,2,58
16,9,15,2,59
16,9,15,3,0
21,9,15,3,1
19,9,15,3,2
19,9,15,3,3
21,9,15,3,4
27,9,15,3,5
28,9,15,3,6
15,9,15,3,7
27,9,15,3,8
26,9,15,3,9
17,9,15,3,10
22,9,15,3,11
23,9,15,3,12
27,9,15,3,13
14,9,15,3,14
14,9,15,3,15
28,9,15,3,16
14,9,15,3,17
14,9,15,3,18
14,9,15,3,19
16,9,15,3,20
13,9,15,3,21
19,9,15,3,22
21,9,15,3,23
18,9,15,3,24
21,9,15,3,25
21,9,15,3,26
18,9,15,3,27
21,9,15,3,28
22,9,15,3,29
19,9,15,3,30
22,9,15,3,31
22,9,15,3,32
27,9,15,3,33
16,9,15,3,34
20,9,15,3,35
26,9,15,3,36
17,9,15,3,37
16,9,15,3,38
25,9,15,3,39
18,9,15,3,40
15,9,15,3,41
26,9,15,3,42
14,9,15,3,43
28,9,15,3,44
14,9,15,3,45
14,9,15,3,46
26,9,15,3,47
15,9,15,3,48
26,9,15,3,49
14,9,15,3,50
17,9,15,3,51
26,9,15,3,52
17,9,15,3,53
21,9,15,3,54
24,9,15,3,55
20,9,15,3,56
23,9,15,3,57
17,9,15,3,58
20,9,15,3,59
21,9,15,4,0
14,9,15,4,1
14,9,15,4,2
27,9,15,4,3
14,9,15,4,4
15,9,15,4,5
26,9,15,4,6
14,9,15,4,7
18,9,15,4,8
24,9,15,4,9
14,9,15,4,10
20,9,15,4,11
25,9,15,4,12
14,9,15,4,13
22,9,15,4,14
14,9,15,4,15
17,9,15,4,16
27,9,15,4,17
13,9,15,4,18
22,9,15,4,19
13,9,15,4,20
25,9,15,4,21
20,9,15,4,22
14,9,15,4,23
28,9,15,4,24
16,9,15,4,25
14,9,15,4,26
27,9,15,4,27
16,9,15,4,28
15,9,15,4,29
26,9,15,4,30
16,9,15,4,31
22,9,15,4,32
24,9,15,4,33
20,9,15,4,34
21,9,15,4,35
14,9,15,4,36
25,9,15,4,37
16,9,15,4,38
14,9,15,4,39
28,9,15,4,40
16,9,15,4,41
16,9,15,4,42
26,9,15,4,43
17,9,15,4,44
22,9,15,4,45
20,9,15,4,46
22,9,15,4,47
21,9,15,4,48
14,9,15,4,49
27,9,15,4,50
13,9,15,4,51
14,9,15,4,52
15,9,15,4,53
15,9,15,4,54
17,9,15,4,55
14,9,15,4,56
19,9,15,4,57
22,9,15,4,58
17,9,15,4,59
22,9,15,5,0
22,9,15,5,1
19,9,15,5,2
21,9,15,5,3
19,9,15,5,4
14,9,15,5,5
27,9,15,5,6
13,9,15,5,7
15,9,15,5,8
27,9,15,5,9
15,9,15,5,10
15,9,15,5,11
26,9,15,5,12
17,9,15,5,13
22,9,15,5,14
24,9,15,5,15
20,9,15,5,16
22,9,15,5,17
13,9,15,5,18
15,9,15,5,19
15,9,15,5,20
17,9,15,5,21
22,9,15,5,22
22,9,15,5,23
15,9,15,5,24
25,9,15,5,25
19,9,15,5,26
28,9,15,5,27
22,9,15,5,28
14,9,15,5,29
26,9,15,5,30
14,9,15,5,31
18,9,15,5,32
25,9,15,5,33
15,9,15,5,34
27,9,15,5,35
22,9,15,5,36
19,9,15,5,37
26,9,15,5,38
28,9,15,5,39
14,9,15,5,40
16,9,15,5,41
27,9,15,5,42
14,9,15,5,43
14,9,15,5,44
29,9,15,5,45
15,9,15,5,46
16,9,15,5,47
25,9,15,5,48
17,9,15,5,49
21,9,15,5,50
24,9,15,5,51
17,9,15,5,52
27,9,15,5,53
15,9,15,5,54
26,9,15,5,55
16,9,15,5,56
21,9,15,5,57
23,9,15,5,58
16,9,15,5,59
21,9,15,6,0
14,9,15,6,1
17,9,15,6,2
16,9,15,6,3
14,9,15,6,4
25,9,15,6,5
26,9,15,6,6
20,9,15,6,7
27,9,15,6,8
14,9,15,6,9
27,9,15,6,10
24,9,15,6,11
14,9,15,6,12
13,9,15,6,13
26,9,15,6,14
28,9,15,6,15
22,9,15,6,16
14,9,15,6,17
26,9,15,6,18
18,9,15,6,19
22,9,15,6,20
19,9,15,6,21
28,9,15,6,22
14,9,15,6,23
25,9,15,6,24
24,9,15,6,25
21,9,15,6,26
14,9,15,6,27
21,9,15,6,28
27,9,15,6,29
21,9,15,6,30
14,9,15,6,31
14,9,15,6,32
17,9,15,6,33
21,9,15,6,34
16,9,15,6,35
27,9,15,6,36
15,9,15,6,37
20,9,15,6,38
25,9,15,6,39
19,9,15,6,40
16,9,15,6,41
22,9,15,6,42
21,9,15,6,43
14,9,15,6,44
14,9,15,6,45
14,9,15,6,46
22,9,15,6,47
17,9,15,6,48
18,9,15,6,49
16,9,15,6,50
28,9,15,6,51
17,9,15,6,52
28,9,15,6,53
18,9,15,6,54
27,9,15,6,55
17,9,15,6,56
22,9,15,6,57
19,9,15,6,58
20,9,15,6,59
18,9,15,7,0
23,9,15,7,1
28,9,15,7,2
27,9,15,7,3
20,9,15,7,4
22,9,15,7,5
29,9,15,7,6
15,9,15,7,7
27,9,15,7,8
22,9,15,7,9
24,9,15,7,10
21,9,15,7,11
24,9,15,7,12
28,9,15,7,13
24,9,15,7,14
22,9,15,7,15
25,9,15,7,16
29,9,15,7,17
24,9,15,7,18
28,9,15,7,19
25,9,15,7,20
30,9,15,7,21
25,9,15,7,22
33,9,15,7,23
26,9,15,7,24
33,9,15,7,25
27,9,15,7,26
34,9,15,7,27
28,9,15,7,28
35,9,15,7,29
27,9,15,7,30
35,9,15,7,31
25,9,15,7,32
6162,9,15,7,33
12785,9,15,7,34
14850,9,15,7,35
16237,9,15,7,36
16374,9,15,7,37
16477,9,15,7,38
16263,9,15,7,39
16395,9,15,7,40
16971,9,15,7,41
17574,9,15,7,42
17259,9,15,7,43
17019,9,15,7,44
16676,9,15,7,45
17086,9,15,7,46
17547,9,15,7,47
17749,9,15,7,48
17321,9,15,7,49
17556,9,15,7,50
17380,9,15,7,51
17791,9,15,7,52
17708,9,15,7,53
17655,9,15,7,54
17890,9,15,7,55
18157,9,15,7,56
17967,9,15,7,57
17914,9,15,7,58
17880,9,15,7,59
17691,9,15,8,0
17985,9,15,8,1
18620,9,15,8,2
18591,9,15,8,3
18406,9,15,8,4
18167,9,15,8,5
18600,9,15,8,6
18264,9,15,8,7
18251,9,15,8,8
18164,9,15,8,9
18251,9,15,8,10
18214,9,15,8,11
17989,9,15,8,12
18288,9,15,8,13
18184,9,15,8,14
17151,9,15,8,15
35534,9,15,8,16
34592,9,15,8,17
34592,9,15,8,18
34592,9,15,8,19
34592,9,15,8,20
34592,9,15,8,21
34592,9,15,8,22
34592,9,15,8,23
34592,9,15,8,24
34592,9,15,8,25
34592,9,15,8,26
34592,9,15,8,27
34592,9,15,8,28
34592,9,15,8,29
34592,9,15,8,30
34592,9,15,8,31
34592,9,15,8,32
34592,9,15,8,33
34592,9,15,8,34
34592,9,15,8,35
34592,9,15,8,36
34592,9,15,8,37
34592,9,15,8,38
34592,9,15,8,39
34592,9,15,8,40
34592,9,15,8,41
34592,9,15,8,42
34592,9,15,8,43
34592,9,15,8,44
34592,9,15,8,45
34592,9,15,8,46
34592,9,15,8,47
34592,9,15,8,48
34592,9,15,8,49
34592,9,15,8,50
34592,9,15,8,51
34592,9,15,8,52
34592,9,15,8,53
34592,9,15,8,54
34592,9,15,8,55
34592,9,15,8,56
34592,9,15,8,57
34592,9,15,8,58
34592,9,15,8,59
34592,9,15,9,0
34592,9,15,9,1
34592,9,15,9,2
34592,9,15,9,3
34592,9,15,9,4
34592,9,15,9,5
34592,9,15,9,6
34592,9,15,9,7
34592,9,15,9,8
34592,9,15,9,9
34592,9,15,9,10
34592,9,15,9,11
34592,9,15,9,12
34592,9,15,9,13
34592,9,15,9,14
34592,9,15,9,15
34592,9,15,9,16
34592,9,15,9,17
34592,9,15,9,18
34592,9,15,9,19
34592,9,15,9,20
34592,9,15,9,21
34592,9,15,9,22
34592,9,15,9,23
34592,9,15,9,24
34592,9,15,9,25
34592,9,15,9,26
34592,9,15,9,27
34592,9,15,9,28
34592,9,15,9,29
34592,9,15,9,30
34592,9,15,9,31
34592,9,15,9,32
34592,9,15,9,33
34592,9,15,9,34
34592,9,15,9,35
34592,9,15,9,36
34592,9,15,9,37
34592,9,15,9,38
34592,9,15,9,39
34592,9,15,9,40
34592,9,15,9,41
34592,9,15,9,42
34592,9,15,9,43
34592,9,15,9,44
34592,9,15,9,45
34592,9,15,9,46
34592,9,15,9,47
34592,9,15,9,48
34592,9,15,9,49
34592,9,15,9,50
34592,9,15,9,51
34592,9,15,9,52
34592,9,15,9,53
34592,9,15,9,54
34592,9,15,9,55
34592,9,15,9,56
34592,9,15,9,57
34592,9,15,9,58
34592,9,15,9,59
34592,9,15,10,0
34592,9,15,10,1
34592,9,15,10,2
34592,9,15,10,3
34592,9,15,10,4
34592,9,15,10,5
34592,9,15,10,6
34592,9,15,10,7
34592,9,15,10,8
34592,9,15,10,9
34592,9,15,10,10
34592,9,15,10,11
34592,9,15,10,12
34592,9,15,10,13
34592,9,15,10,14
34592,9,15,10,15
34592,9,15,10,16
34592,9,15,10,17
34592,9,15,10,18
34592,9,15,10,19
34592,9,15,10,20
34592,9,15,10,21
34592,9,15,10,22
34592,9,15,10,23
34592,9,15,10,24
34592,9,15,10,25
34592,9,15,10,26
34592,9,15,10,27
34592,9,15,10,28
34592,9,15,10,29
34592,9,15,10,30
34592,9,15,10,31
34592,9,15,10,32
34592,9,15,10,33
34592,9,15,10,34
34592,9,15,10,35
34592,9,15,10,36
34592,9,15,10,37
34592,9,15,10,38
34592,9,15,10,39
34592,9,15,10,40
34592,9,15,10,41
34592,9,15,10,42
34592,9,15,10,43
34592,9,15,10,44
34592,9,15,10,45
34592,9,15,10,46
34592,9,15,10,47
34592,9,15,10,48
34592,9,15,10,49
34592,9,15,10,50
34592,9,15,10,51
34592,9,15,10,52
34592,9,15,10,53
34592,9,15,10,54
34592,9,15,10,55
34592,9,15,10,56
34592,9,15,10,57
34592,9,15,10,58
34592,9,15,10,59
34592,9,15,11,0
34592,9,15,11,1
34592,9,15,11,2
1067,9,15,11,3
1027,9,15,11,4
1004,9,15,11,5
990,9,15,11,6
1010,9,15,11,7
1010,9,15,11,8
1009,9,15,11,9
1016,9,15,11,10
1008,9,15,11,11
1062,9,15,11,12
1044,9,15,11,13
1091,9,15,11,14
1098,9,15,11,15
1174,9,15,11,16
1150,9,15,11,17
1153,9,15,11,18
1117,9,15,11,19
1119,9,15,11,20
1121,9,15,11,21
1202,9,15,11,22
1176,9,15,11,23
1140,9,15,11,24
1135,9,15,11,25
1041,9,15,11,26
1150,9,15,11,27
1157,9,15,11,28
1142,9,15,11,29
1131,9,15,11,30
1095,9,15,11,31
1026,9,15,11,32
1103,9,15,11,33
1107,9,15,11,34
1103,9,15,11,35
1095,9,15,11,36
1114,9,15,11,37
