7,8,1,0,0
7,8,1,0,1
7,8,1,0,2
8,8,1,0,3
7,8,1,0,4
7,8,1,0,5
10,8,1,0,6
8,8,1,0,7
9,8,1,0,8
7,8,1,0,9
9,8,1,0,10
9,8,1,0,11
10,8,1,0,12
8,8,1,0,13
7,8,1,0,14
7,8,1,0,15
9,8,1,0,16
9,8,1,0,17
10,8,1,0,18
8,8,1,0,19
9,8,1,0,20
7,8,1,0,21
10,8,1,0,22
11,8,1,0,23
11,8,1,0,24
7,8,1,0,25
7,8,1,0,26
7,8,1,0,27
8,8,1,0,28
7,8,1,0,29
9,8,1,0,30
7,8,1,0,31
9,8,1,0,32
7,8,1,0,33
10,8,1,0,34
9,8,1,0,35
7,8,1,0,36
7,8,1,0,37
7,8,1,0,38
7,8,1,0,39
7,8,1,0,40
7,8,1,0,41
9,8,1,0,42
9,8,1,0,43
9,8,1,0,44
7,8,1,0,45
9,8,1,0,46
9,8,1,0,47
12,8,1,0,48
8,8,1,0,49
7,8,1,0,50
7,8,1,0,51
8,8,1,0,52
7,8,1,0,53
10,8,1,0,54
9,8,1,0,55
9,8,1,0,56
7,8,1,0,57
9,8,1,0,58
7,8,1,0,59
9,8,1,1,0
8,8,1,1,1
10,8,1,1,2
7,8,1,1,3
7,8,1,1,4
7,8,1,1,5
8,8,1,1,6
8,8,1,1,7
9,8,1,1,8
8,8,1,1,9
9,8,1,1,10
7,8,1,1,11
9,8,1,1,12
9,8,1,1,13
10,8,1,1,14
10,8,1,1,15
12,8,1,1,16
8,8,1,1,17
7,8,1,1,18
7,8,1,1,19
7,8,1,1,20
7,8,1,1,21
8,8,1,1,22
7,8,1,1,23
8,8,1,1,24
7,8,1,1,25
9,8,1,1,26
8,8,1,1,27
9,8,1,1,28
7,8,1,1,29
9,8,1,1,30
7,8,1,1,31
9,8,1,1,32
7,8,1,1,33
10,8,1,1,34
9,8,1,1,35
12,8,1,1,36
8,8,1,1,37
7,8,1,1,38
7,8,1,1,39
7,8,1,1,40
7,8,1,1,41
7,8,1,1,42
7,8,1,1,43
